TR_YMD_HMS,TPS,ELPS_AVG,ELPS_MIN,ELPS_MAX
2.02208E+13,416.8944059,0.192888208,0,201.9089623
2.02208E+13,410.5252439,0.194629524,0,191.4257069
2.02208E+13,413.9448494,0.196424935,0,182.383343
2.02208E+13,418.8639494,0.198132631,0,176.0163849
2.02208E+13,433.4937748,0.199598331,0,173.3865522
2.02208E+13,458.6797062,0.2006768,0,175.2602744
2.02208E+13,423.8817567,0.201252738,0,182.0120681
2.02208E+13,447.9722926,0.201258382,0,193.5653488
2.02208E+13,469.7473705,0.200685581,0,209.3783637
2.02208E+13,472.4015862,0.199590736,0,228.4781383
2.02208E+13,482.5321814,0.198091913,0,249.5401409
2.02208E+13,474.5422294,0.196358361,0,271.0063773
2.02208E+13,493.1252658,0.194593641,0,291.2303698
2.02208E+13,499.6691646,0.193014318,0,308.6344351
2.02208E+13,470.7665681,0.191826756,0,321.8631906
2.02208E+13,504.108845,0.191204751,0,329.9174512
2.02208E+13,484.7203049,0.19127066,0,332.2546067
2.02208E+13,497.9707894,0.192082235,0,328.8449919
2.02208E+13,490.683062,0.193626682,0,320.1782628
2.02208E+13,468.4921409,0.195822586,0,307.2191581
2.02208E+13,492.0966088,0.198529384,0,291.3167685
2.02208E+13,451.1529207,0.20156318,0,274.0768503
2.02208E+13,468.1086456,0.204716949,0,257.2099862
2.02208E+13,441.7856297,0.207782691,0,242.3709718
2.02208E+13,455.8156513,0.210572904,0,231.0055295
2.02208E+13,440.6324348,0.212938891,0,224.2195102
2.02208E+13,472.0726517,0.214783866,0,222.6832385
2.02208E+13,477.4892064,0.21606949,0,226.5798591
2.02208E+13,459.6171568,0.216815318,0,235.6018751
2.02208E+13,499.3737176,0.217091519,0,248.995047
2.02208E+13,480.9925056,0.217006011,0,265.6439719
2.02208E+13,491.4751993,0.216687856,0,284.1895089
2.02208E+13,478.0653216,0.216269097,0,303.1651877
2.02208E+13,470.2790931,0.215867361,0,321.1381316
2.02208E+13,489.3082023,0.215571387,0,336.8400012
2.02208E+13,502.4757763,0.215431148,0,349.2749749
2.02208E+13,505.0066036,0.215453621,0,357.794652
2.02208E+13,477.9629334,0.215604511,0,362.1336379
2.02208E+13,480.732118,0.215815433,0,362.404014
2.02208E+13,493.1961731,0.215995419,0,359.0514028
2.02208E+13,466.2377926,0.216045086,0,352.7794182
2.02208E+13,493.4882219,0.215871533,0,344.452493
2.02208E+13,498.7319187,0.215402043,0,334.9890692
2.02208E+13,454.920833,0.21459485,0,325.2577218
2.02208E+13,459.973544,0.213445764,0,315.987927
2.02208E+13,470.2055995,0.211989954,0,307.7050147
2.02208E+13,470.7816673,0.210298905,0,300.6956328
2.02208E+13,500.0629332,0.208473174,0,295.0061948
2.02208E+13,509.5257097,0.206632054,0,290.4727356
2.02208E+13,506.9661663,0.20490164,0,286.7768415
2.02208E+13,509.1815602,0.203402873,0,283.51929
2.02208E+13,516.2251945,0.202241046,0,280.3010702
2.02208E+13,505.5060241,0.201497962,0,276.8007831
2.02208E+13,503.8429697,0.201227468,0,272.8380987
2.02208E+13,537.6305765,0.201454579,0,268.4148875
2.02208E+13,543.6751179,0.202177845,0,263.7285879
2.02208E+13,540.4507666,0.2033742,0,259.1559707
2.02208E+13,565.0058781,0.205005185,0,255.2092624
2.02208E+13,532.3918679,0.207023339,0,252.4701395
2.02208E+13,548.6393703,0.209377599,0,251.509961
2.02208E+13,587.6927814,0.212016819,0,252.8064334
2.02208E+13,569.7899744,0.21489091,0,256.6674606
2.02208E+13,542.8397562,0.217949561,0,263.1721667
2.02208E+13,589.573159,0.221138998,0,272.1370663
2.02208E+13,553.4641782,0.224397623,0,283.112352
2.02208E+13,537.4148414,0.227651639,0,295.4096193
2.02208E+13,568.9800342,0.230811874,0,308.1585134
2.02208E+13,558.650349,0.23377286,0,320.3862174
2.02208E+13,544.8163076,0.23641496,0,331.1108474
2.02208E+13,502.0098987,0.238609847,0,339.4380363
2.02208E+13,504.6326822,0.240229108,0,344.6494885
2.02208E+13,469.2221741,0.241155213,0,346.273154
2.02208E+13,484.3669043,0.241293583,0,344.1267926
2.02208E+13,459.7655325,0.240584208,0,338.3297923
2.02208E+13,445.819068,0.239011103,0,329.2821731
2.02208E+13,423.5266026,0.236608065,0,317.6129124
2.02208E+13,440.9447263,0.233459484,0,304.1043718
2.02208E+13,421.7789332,0.22969557,0,289.601748
2.02208E+13,431.297704,0.225482006,0,274.9185534
2.02208E+13,396.8345837,0.221004781,0,260.749529
2.02208E+13,395.044291,0.216451645,0,247.6014377
2.02208E+13,345.9633528,0.21199218,0,235.7499482
2.02208E+13,324.8875501,0.207758783,0,225.227558
2.02208E+13,291.4280641,0.203830933,0,215.8436242
2.02208E+13,288.8101575,0.200224841,0,207.2335396
2.02208E+13,253.3742594,0.196890079,0,198.930418
2.02208E+13,220.9801,0.193714025,0,190.4497865
2.02208E+13,192.7434262,0.190534048,0,181.3760877
2.02208E+13,175.2305025,0.187156466,0,171.439497
2.02208E+13,155.729459,0.183380416,0,160.5726985
2.02208E+13,144.8672771,0.179024119,0,148.9397184
2.02208E+13,130.2097726,0.173950619,0,136.932391
2.02208E+13,121.1618048,0.168089996,0,125.1341058
2.02208E+13,126.0282166,0.161455337,0,114.2546633
2.02208E+13,121.8673309,0.154150333,0,105.0438285
2.02208E+13,122.5662932,0.146367275,0,98.19404733
2.02208E+13,123.9881466,0.138375209,0,94.24441824
2.02208E+13,124.1965194,0.130499163,0,93.49817163
2.02208E+13,111.421805,0.123092343,0,95.9645645
2.02208E+13,116.3998045,0.116504052,0,101.3333959
2.02208E+13,107.3523328,0.111046619,0,108.9865992
2.02208E+13,97.90896169,0.10696484,0,118.0470138
2.02208E+13,88.63851107,0.104411216,0,127.4600019
2.02208E+13,79.84106944,0.103429723,0,136.0995843
2.02208E+13,74.59350235,0.103949995,0,142.8877084
2.02208E+13,64.58497582,0.105792697,0,146.9135065
2.02208E+13,60.48961223,0.108685715,0,147.5391601
2.02208E+13,62.77516541,0.112289619,0,144.4803113
2.02208E+13,62.96980932,0.116229893,0,137.8516868
2.02208E+13,75.10014248,0.120132699,0,128.1724219
2.02208E+13,91.38830264,0.123660575,0,116.3300394
2.02208E+13,115.3294902,0.126544474,0,103.5066236
2.02208E+13,139.6629742,0.128608954,0,91.07491091
2.02208E+13,175.8624863,0.129788057,0,80.47530218
2.02208E+13,193.9690355,0.13013038,0,73.08681192
2.02208E+13,223.8690593,0.129792998,0,70.10549514
2.02208E+13,269.2326657,0.129025019,0,72.44287383
2.02208E+13,291.8045586,0.128142602,0,80.65446985
2.02208E+13,346.0518904,0.127498114,0,94.90503261
2.02208E+13,364.4781755,0.127446619,0,114.9728557
2.02208E+13,396.6229749,0.128313081,0,140.2912016
2.02208E+13,439.0220897,0.130363492,0,170.0208112
2.02208E+13,415.0092361,0.133782623,0,203.1442241
2.02208E+13,451.7533785,0.138660327,0,238.5705364
2.02208E+13,501.5547286,0.144987342,0,275.238496
2.02208E+13,531.0756968,0.152660548,0,312.2065264
2.02208E+13,514.3613839,0.161496627,0,348.7202603
2.02208E+13,586.344412,0.171278547,0,384.2511868
2.02208E+13,642.0247475,0.181700842,0,418.5037468
2.02208E+13,729.8697312,0.192473994,0,451.3919399
2.02208E+13,869.9744706,0.203322022,0,482.9903165
2.02208E+13,934.7284885,0.214002371,0,513.467006
2.02208E+13,1163.994539,0.224319872,0,543.0084121
2.02208E+13,1242.880653,0.234133667,0,571.745905
2.02208E+13,1526.854292,0.243356835,0,599.6942954
2.02208E+13,1665.327852,0.251949318,0,626.7101658
2.02208E+13,1834.320326,0.25990555,0,652.4755039
2.02208E+13,2100.287698,0.267238747,0,676.5088628
2.02208E+13,2300.128547,0.273964193,0,698.2028492
2.02208E+13,2659.338065,0.28008391,0,716.8835355
2.02208E+13,2684.942542,0.285574882,0,731.8847539
2.02208E+13,2967.417978,0.290382552,0,742.628467
2.02208E+13,3021.784243,0.294420611,0,748.7016885
2.02208E+13,3177.30868,0.297577341,0,749.920809
2.02208E+13,3155.218964,0.299727906,0,746.3755999
2.02208E+13,3292.863233,0.300751259,0,738.4474186
2.02208E+13,3100.801737,0.300549673,0,726.7989721
2.02208E+13,2995.148194,0.299068539,0,712.3360646
2.02208E+13,3023.34663,0.29631391,0,696.1447257
2.02208E+13,2778.255965,0.292365424,0,679.4096831
2.02208E+13,2643.240407,0.28738267,0,663.3220224
2.02208E+13,2523.248746,0.2816037,0,648.9849269
2.02208E+13,2361.406512,0.27533523,0,637.3264939
2.02208E+13,2182.767242,0.268934936,0,629.0278452
2.02208E+13,1918.802049,0.262787188,0,624.4731564
2.02208E+13,1840.427728,0.257274299,0,623.7260536
2.02208E+13,1876.059829,0.25274596,0,626.5342622
2.02208E+13,1803.351615,0.249489852,0,632.3617372
2.02208E+13,1900.821895,0.247706416,0,640.4449786
2.02208E+13,1981.439846,0.247490479,0,649.8680958
2.02208E+13,1899.694768,0.248821799,0,659.6495875
2.02208E+13,2040.081411,0.251565792,0,668.8328761
2.02208E+13,2124.941879,0.255484666,0,676.5724377
2.02208E+13,2325.342051,0.260258151,0,682.2078786
2.02208E+13,2491.309602,0.26551202,0,685.3194655
2.02208E+13,2523.878526,0.270851725,0,685.7603048
2.02208E+13,2598.619113,0.275897892,0,683.6624316
2.02208E+13,2677.175416,0.280320162,0,679.416344
2.02208E+13,2787.409695,0.283865932,0,673.6258164
2.02208E+13,2869.746952,0.286381029,0,667.0419754
2.02208E+13,2891.613514,0.287820114,0,660.4824544
2.02208E+13,2779.693523,0.288245655,0,654.7428148
2.02208E+13,2865.761497,0.287815488,0,650.5082316
2.02208E+13,2785.89253,0.286760189,0,648.2735937
2.02208E+13,2693.754557,0.285352606,0,648.2796595
2.02208E+13,2784.663946,0.283872757,0,650.4717262
2.02208E+13,2639.449545,0.282571909,0,654.4855004
2.02208E+13,2743.411609,0.281639764,0,659.6626067
2.02208E+13,2557.319329,0.28117847,0,665.0955982
2.02208E+13,2649.007058,0.28118649,0,669.6996539
2.02208E+13,2669.067831,0.281554351,0,672.3055706
2.02208E+13,2556.043112,0.282086867,0,671.766416
2.02208E+13,2670.44651,0.282482119,0,667.0686847
2.02208E+13,2524.18997,0.282403485,0,657.4376035
2.02208E+13,2617.682406,0.281503386,0,642.4266691
2.02208E+13,2463.182058,0.279463899,0,621.9821644
2.02208E+13,2293.493682,0.27603603,0,596.4754349
2.02208E+13,2247.898803,0.271073291,0,566.6983886
2.02208E+13,2095.593346,0.264555721,0,533.8209805
2.02208E+13,1764.668314,0.256601458,0,499.3130152
2.02208E+13,1696.764854,0.247464226,0,464.8361309
2.02208E+13,1494.547079,0.237516608,0,432.1149256
2.02208E+13,1355.452065,0.227220491,0,402.7985345
2.02208E+13,1178.979883,0.217087495,0,378.3252665
2.02208E+13,988.5191841,0.207633296,0,359.8029859
2.02208E+13,880.1615467,0.199330497,0,347.9167175
2.02208E+13,777.30692,0.192564915,0,342.8725313
2.02208E+13,795.9499051,0.187599825,0,344.3833495
2.02208E+13,726.6520836,0.184551929,0,351.6982331
2.02208E+13,698.9386627,0.18338158,0,363.672383
2.02208E+13,702.5465342,0.183898292,0,378.8709759
2.02208E+13,726.6213253,0.185780932,0,395.6965175
2.02208E+13,741.7365484,0.188610458,0,412.5270196
2.02208E+13,735.4796938,0.191911708,0,427.8512718
2.02208E+13,774.1929056,0.195199812,0,440.3879262
2.02208E+13,832.7028845,0.198026359,0,449.1770064
2.02208E+13,796.5460704,0.200020505,0,453.6355903
2.02208E+13,822.3364299,0.200920842,0,453.5734512
2.02208E+13,796.2752524,0.200594916,0,449.1689145
2.02208E+13,736.402624,0.199044667,0,440.9095776
2.02208E+13,723.9068229,0.196397647,0,429.5063357
2.02208E+13,693.1215682,0.192885447,0,415.7919111
2.02208E+13,671.3691955,0.188812107,0,400.6164677
2.02208E+13,676.4442905,0.184516363,0,384.7527518
2.02208E+13,668.3920532,0.180332106,0,368.8215556
2.02208E+13,615.9369411,0.176551544,0,353.2453633
2.02208E+13,625.1493128,0.173395049,0,338.2341874
2.02208E+13,633.0297694,0.170990814,0,323.8033173
2.02208E+13,604.158866,0.169366162,0,309.8185372
2.02208E+13,562.3968424,0.168450951,0,296.0608494
2.02208E+13,555.9580618,0.168092072,0,282.3003197
2.02208E+13,572.6858484,0.168076764,0,268.36765
2.02208E+13,550.5181631,0.168161526,0,254.2126129
2.02208E+13,495.1139389,0.168102864,0,239.9404802
2.02208E+13,473.4823908,0.167686033,0,225.8207802
2.02208E+13,425.8154744,0.16674838,0,212.2667003
2.02208E+13,397.7196733,0.165194687,0,199.7876849
2.02208E+13,352.8545473,0.163003053,0,188.9216852
2.02208E+13,315.7523995,0.160221102,0,180.1565781
2.02208E+13,275.1234135,0.156953578,0,173.8520437
2.02208E+13,261.1828491,0.153343448,0,170.1734315
2.02208E+13,244.9517868,0.149549405,0,169.0477873
2.02208E+13,203.0613954,0.145723047,0,170.1494164
2.02208E+13,190.5836792,0.1419889,0,172.918481
2.02208E+13,190.1314138,0.138429985,0,176.6116719
2.02208E+13,170.4120489,0.135080747,0,180.3795488
2.02208E+13,164.038644,0.131926461,0,183.3549186
2.02208E+13,166.4400072,0.128916991,0,184.7723821
2.02208E+13,161.8548011,0.125976783,0,184.0419517
2.02208E+13,156.0871231,0.123025335,0,180.8283707
2.02208E+13,150.6793304,0.119996915,0,175.093956
2.02208E+13,134.3403535,0.116858142,0,167.1049462
2.02208E+13,126.699407,0.113620688,0,157.3996113
2.02208E+13,115.5168103,0.110347027,0,146.721427
2.02208E+13,112.5838235,0.10714816,0,135.9253558
2.02208E+13,99.31049655,0.104173334,0,125.8690731
2.02208E+13,94.43535471,0.101592993,0,117.3032973
2.02208E+13,87.32947509,0.099577118,0,110.7758739
2.02208E+13,81.64548111,0.098271906,0,106.5628254
2.02208E+13,84.20369303,0.097777998,0,104.6363317
2.02208E+13,82.70992561,0.098133431,0,104.674954
2.02208E+13,90.58646592,0.099303894,0,106.1159114
2.02208E+13,99.50336785,0.101182011,0,108.243594
2.02208E+13,116.1782388,0.103596207,0,110.3034619
2.02208E+13,125.2202979,0.106328465,0,111.626735
2.02208E+13,145.1075155,0.109139074,0,111.7493319
2.02208E+13,165.9418668,0.111795513,0,110.5086888
2.02208E+13,177.8964541,0.114101959,0,108.1043965
2.02208E+13,210.3959206,0.115925735,0,105.1128105
2.02208E+13,230.1232666,0.117217273,0,102.4514055
2.02208E+13,260.0918433,0.118020898,0,101.2949814
2.02208E+13,265.2084504,0.118474814,0,102.9520814
2.02208E+13,298.2744415,0.118799952,0,108.7153472
2.02208E+13,336.4031217,0.11927873,0,119.703314
2.02208E+13,355.2769826,0.120226016,0,136.7128052
2.02208E+13,377.1320147,0.121955561,0,160.1003798
2.02208E+13,409.0529684,0.124745777,0,189.7082474
2.02208E+13,440.7084246,0.128808829,0,224.8450289
2.02208E+13,475.3060728,0.13426665,0,264.3253146
2.02208E+13,467.3015089,0.141136659,0,306.5649235
2.02208E+13,515.6266626,0.149328787,0,349.721983
2.02208E+13,549.2608258,0.158654054,0,391.8682754
2.02208E+13,606.7766991,0.168843541,0,431.1714555
2.02208E+13,712.6244207,0.179575351,0,466.0672474
2.02208E+13,756.9924757,0.190506213,0,495.4017695
2.02208E+13,884.1406336,0.201303855,0,518.5276314
2.02208E+13,1074.693651,0.211676243,0,535.3429572
2.02208E+13,1240.955651,0.221394267,0,546.2693638
2.02208E+13,1450.912202,0.230305318,0,552.1722944
2.02208E+13,1555.495374,0.238336434,0,554.2340682
2.02208E+13,1857.194306,0.245487071,0,553.7956887
2.02208E+13,1954.882541,0.251812887,0,552.1871342
2.02208E+13,2324.615213,0.257403128,0,550.5670776
2.02208E+13,2579.331396,0.262354997,0,549.7915935
2.02208E+13,2609.708485,0.266748782,0,550.3275813
2.02208E+13,2849.90448,0.270627382,0,552.2208482
2.02208E+13,2923.346349,0.273983272,0,555.1217871
2.02208E+13,2999.912301,0.27675491,0,558.3642406
2.02208E+13,2929.72087,0.278833309,0,561.0863891
2.02208E+13,2987.991258,0.280078102,0,562.377202
2.02208E+13,2964.285933,0.280341058,0,561.4285827
2.02208E+13,2824.376309,0.279493966,0,557.6740271
2.02208E+13,2697.566374,0.277457077,0,550.8931918
2.02208E+13,2656.490599,0.274224089,0,541.27055
2.02208E+13,2420.470385,0.269879988,0,529.3990422
2.02208E+13,2342.927964,0.26460883,0,516.2280882
2.02208E+13,1995.080698,0.258689768,0,502.962327
2.02208E+13,1957.633211,0.25248105,0,490.9238601
2.02208E+13,1758.727419,0.246393225,0,481.3955461
2.02208E+13,1701.69995,0.240854215,0,475.4654276
2.02208E+13,1642.650164,0.236269961,0,473.8923232
2.02208E+13,1745.356798,0.232985053,0,477.0100141
2.02208E+13,1760.595796,0.231247882,0,484.6826031
2.02208E+13,1756.172429,0.231184419,0,496.3171588
2.02208E+13,1936.077514,0.232783845,0,510.9324862
2.02208E+13,2002.246203,0.23589792,0,527.2757207
2.02208E+13,2106.866367,0.24025442,0,543.9723275
2.02208E+13,2164.616311,0.245483372,0,559.6907808
2.02208E+13,2311.365734,0.25115331,0,573.3012489
2.02208E+13,2387.933347,0.25681364,0,584.0082636
2.02208E+13,2579.51574,0.262038454,0,591.4405383
2.02208E+13,2696.745028,0.266466997,0,595.6864091
2.02208E+13,2830.795551,0.269836338,0,597.2701509
2.02208E+13,2740.085447,0.272002741,0,597.0718169
2.02208E+13,2577.24079,0.272949504,0,596.2003373
2.02208E+13,2662.603019,0.272780627,0,595.8355129
2.02208E+13,2738.399779,0.271701264,0,597.0585172
2.02208E+13,2538.135099,0.269987449,0,600.6920842
2.02208E+13,2704.234915,0.267948763,0,607.1705161
2.02208E+13,2686.270618,0.265888372,0,616.4561306
2.02208E+13,2574.222069,0.264065127,0,628.0132164
2.02208E+13,2706.381914,0.262662062,0,640.8436557
2.02208E+13,2657.670887,0.261764873,0,653.5809613
2.02208E+13,2607.470388,0.261352693,0,664.6324495
2.02208E+13,2717.250539,0.261302047,0,672.3534809
2.02208E+13,2709.236549,0.26140331,0,675.2338407
2.02208E+13,2547.188934,0.261387557,0,672.0748324
2.02208E+13,2640.113844,0.260960501,0,662.1366907
2.02208E+13,2557.630292,0.259839486,0,645.2393264
2.02208E+13,2494.284639,0.257789158,0,621.8047702
2.02208E+13,2157.655514,0.254651723,0,592.8363193
2.02208E+13,2180.458315,0.250368331,0,559.8365274
2.02208E+13,1888.449253,0.244989247,0,524.6729612
2.02208E+13,1767.809118,0.238671777,0,489.4063068
2.02208E+13,1629.307463,0.231666323,0,456.0993176
2.02208E+13,1423.632152,0.224292284,0,426.6268376
2.02208E+13,1286.859786,0.216906647,0,402.5065879
2.02208E+13,1063.427662,0.209868838,0,384.7676785
2.02208E+13,908.2326205,0.203505771,0,373.8693054
2.02208E+13,800.5901225,0.198080887,0,369.676368
2.02208E+13,758.799769,0.193770457,0,371.4925018
2.02208E+13,687.7004723,0.190649482,0,378.1449815
2.02208E+13,703.6371615,0.188688454,0,388.1107813
2.02208E+13,698.4402912,0.187760935,0,399.669323
2.02208E+13,665.297905,0.187660791,0,411.0654386
2.02208E+13,699.8276436,0.188126856,0,420.665957
2.02208E+13,690.4541678,0.188872096,0,427.0949968
2.02208E+13,740.0449407,0.189613969,0,429.3362059
2.02208E+13,770.3653328,0.190102679,0,426.7943932
2.02208E+13,771.8932103,0.190144427,0,419.3137041
2.02208E+13,790.8570416,0.189617391,0,407.1541415
2.02208E+13,734.5847365,0.188479139,0,390.9323128
2.02208E+13,729.9010395,0.186765118,0,371.5353931
2.02208E+13,718.1652268,0.184578883,0,350.0191604
2.02208E+13,671.1862341,0.182075596,0,327.5014998
2.02208E+13,660.2879911,0.179440965,0,305.0620456
2.02208E+13,623.5242925,0.176868157,0,283.6568476
2.02208E+13,598.2649653,0.174535324,0,264.054419
2.02208E+13,616.9660515,0.172586103,0,246.7966116
2.02208E+13,561.4729919,0.171115037,0,232.1848414
2.02208E+13,567.557391,0.170159154,0,220.2895861
2.02208E+13,603.3323762,0.169696212,0,210.9790322
2.02208E+13,566.8541906,0.169649362,0,203.961438
2.02208E+13,536.343547,0.169897278,0,198.8352209
2.02208E+13,578.9330237,0.170288296,0,195.1409337
2.02208E+13,515.2948201,0.170656753,0,192.4100331
2.02208E+13,503.3124174,0.17083963,0,190.2064752
2.02208E+13,496.5512661,0.170691713,0,188.1585059
2.02208E+13,494.2533571,0.170097776,0,185.9793652
2.02208E+13,414.1953122,0.168980774,0,183.4768294
2.02208E+13,419.2762973,0.167305511,0,180.5524921
2.02208E+13,354.9955814,0.165077848,0,177.1923741
2.02208E+13,333.1597604,0.162339968,0,173.4508686
2.02208E+13,285.492343,0.159162623,0,169.4302112
2.02208E+13,256.6684782,0.155635552,0,165.2576717
2.02208E+13,229.8624144,0.151857331,0,161.0625736
2.02208E+13,202.8079274,0.147925885,0,156.9550907
2.02208E+13,200.5947626,0.143930663,0,153.0085863
2.02208E+13,173.2485081,0.139947212,0,149.2470457
2.02208E+13,173.6138537,0.136034494,0,145.6388746
2.02208E+13,175.7320834,0.132234924,0,142.0979781
2.02208E+13,171.0712048,0.128576775,0,138.4925375
2.02208E+13,165.6449798,0.12507831,0,134.6612836
2.02208E+13,167.3432343,0.121752815,0,130.4363076
2.02208E+13,159.9049414,0.118613678,0,125.6706334
2.02208E+13,145.6414926,0.115678664,0,120.2679754
2.02208E+13,148.8080146,0.112972722,0,114.2114331
2.02208E+13,137.7060878,0.11052887,0,107.5874725
2.02208E+13,118.6273591,0.108386991,0,100.6015132
2.02208E+13,112.7553855,0.106590662,0,93.5818665
2.02208E+13,95.82260248,0.1051824,0,86.96969311
2.02208E+13,94.44518144,0.104197946,0,81.29400794
2.02208E+13,85.35346714,0.10366034,0,77.13246414
2.02208E+13,89.12395269,0.103574604,0,75.0605042
2.02208E+13,88.10871643,0.103923791,0,75.59325346
2.02208E+13,98.9186288,0.104667071,0,79.12599892
2.02208E+13,100.3264844,0.105740263,0,85.88001058
2.02208E+13,116.2731276,0.107059022,0,95.86063345
2.02208E+13,127.9731822,0.108524559,0,108.8339017
2.02208E+13,156.703758,0.110031522,0,124.3263959
2.02208E+13,177.066094,0.111477401,0,141.6507895
2.02208E+13,187.9537656,0.112772639,0,159.9567361
2.02208E+13,211.5445452,0.113850501,0,178.3037328
2.02208E+13,245.133328,0.114675759,0,195.7497296
2.02208E+13,264.9888281,0.115251286,0,211.4469066
2.02208E+13,283.5670495,0.115621847,0,224.7345403
2.02208E+13,327.8283667,0.115874581,0,235.2184843
2.02208E+13,344.4783003,0.116135983,0,242.8276058
2.02208E+13,365.6762623,0.116565461,0,247.8395411
2.02208E+13,383.5521138,0.11734592,0,250.8711635
2.02208E+13,399.7924188,0.118672008,0,252.8329014
2.02208E+13,424.3691916,0.120736959,0,254.8500617
2.02208E+13,461.6481056,0.123719017,0,258.1581514
2.02208E+13,490.7682744,0.127768507,0,263.9823588
2.02208E+13,554.0102229,0.132996529,0,273.413463
2.02208E+13,600.4303316,0.139466096,0,287.2931923
2.02208E+13,667.5294427,0.147186319,0,306.1213149
2.02208E+13,695.0198659,0.156109942,0,329.9945837
2.02208E+13,789.334129,0.16613426,0,358.5842829
2.02208E+13,891.3110452,0.177105153,0,391.1549365
2.02208E+13,1022.202586,0.188823753,0,426.6222184
2.02208E+13,1239.804236,0.201055075,0,463.6437982
2.02208E+13,1417.689861,0.213537883,0,500.7332773
2.02208E+13,1513.319497,0.225995066,0,536.3849579
2.02208E+13,1840.74602,0.238143871,0,569.1962294
2.02208E+13,2001.620846,0.249705531,0,597.9749599
2.02208E+13,2284.15875,0.260413994,0,621.8213639
2.02208E+13,2574.9077,0.270023648,0,640.1771021
2.02208E+13,2805.261547,0.278316149,0,652.8384377
2.02208E+13,2845.977048,0.285106529,0,659.934597
2.02208E+13,2860.290392,0.290248817,0,661.8765185
2.02208E+13,3195.410463,0.29364138,0,659.2844163
2.02208E+13,3277.4751,0.295232027,0,652.9046282
2.02208E+13,3142.626567,0.295022772,0,643.5268401
2.02208E+13,2965.429403,0.293073903,0,631.9119233
2.02208E+13,3127.920089,0.289506835,0,618.7384517
2.02208E+13,2862.291364,0.284505023,0,604.5728005
2.02208E+13,2565.50407,0.278312208,0,589.864028
2.02208E+13,2401.991257,0.27122725,0,574.9610333
2.02208E+13,2159.089087,0.263595055,0,560.1462702
2.02208E+13,2044.777524,0.255793372,0,545.6780422
2.02208E+13,1869.47799,0.248215667,0,531.8323859
2.02208E+13,1795.843676,0.241250768,0,518.9359167
2.02208E+13,1705.800052,0.235260456,0,507.3826775
2.02208E+13,1624.867313,0.230556591,0,497.6307489
2.02208E+13,1568.615176,0.227379685,0,490.1777442
2.02208E+13,1707.791256,0.225880945,0,485.517826
2.02208E+13,1761.20624,0.226109713,0,484.0860288
2.02208E+13,1935.735586,0.228007916,0,486.1979817
2.02208E+13,2095.619355,0.231412593,0,491.994257
2.02208E+13,2287.241211,0.236066839,0,501.3983345
2.02208E+13,2344.984063,0.241638702,0,514.0955918
2.02208E+13,2378.011583,0.247746707,0,529.5380102
2.02208E+13,2712.222389,0.253989945,0,546.9758029
2.02208E+13,2615.81492,0.259980041,0,565.5134198
2.02208E+13,2872.501672,0.265372015,0,584.1838927
2.02208E+13,2903.642849,0.269891006,0,602.0327661
2.02208E+13,2656.174918,0.273352156,0,618.2013116
2.02208E+13,2783.086169,0.275671553,0,631.9985985
2.02208E+13,2875.996011,0.276867065,0,642.9533158
2.02208E+13,2808.125934,0.277048906,0,650.8388721
2.02208E+13,2777.266962,0.276400936,0,655.6688627
2.02208E+13,2781.513182,0.275154709,0,657.6640199
2.02208E+13,2660.850171,0.27355916,0,657.1956717
2.02208E+13,2697.230808,0.271849328,0,654.7139815
2.02208E+13,2546.801798,0.270217708,0,650.6713491
2.02208E+13,2574.362301,0.268791553,0,645.4520068
2.02208E+13,2611.935896,0.267618798,0,639.3179296
2.02208E+13,2543.881175,0.266664312,0,632.3788006
2.02208E+13,2569.90469,0.265816969,0,624.5902488
2.02208E+13,2650.440804,0.264906723,0,615.7803969
2.02208E+13,2549.011359,0.26372968,0,605.7005064
2.02208E+13,2595.517808,0.26207812,0,594.091802
2.02208E+13,2350.974873,0.259771764,0,580.7579417
2.02208E+13,2444.069868,0.256686378,0,565.6314776
2.02208E+13,2268.631898,0.252776019,0,548.8232172
2.02208E+13,2063.316862,0.248085954,0,530.6456189
2.02208E+13,1782.862871,0.242754359,0,511.604945
2.02208E+13,1754.585416,0.237002258,0,492.3613887
2.02208E+13,1460.865787,0.231112598,0,473.6611537
2.02208E+13,1305.032753,0.225400727,0,456.2488248
2.02208E+13,1185.871897,0.220179657,0,440.77169
2.02208E+13,1002.951627,0.215724237,0,427.6894409
2.02208E+13,890.2058234,0.212238587,0,417.2025895
2.02208E+13,813.2345702,0.209830863,0,409.2109429
2.02208E+13,713.6710419,0.208498607,0,403.3097848
2.02208E+13,673.9237797,0.208126749,0,398.8264878
2.02208E+13,681.4096745,0.20849878,0,394.8947685
2.02208E+13,695.6347769,0.209320084,0,390.5584479
2.02208E+13,688.4824029,0.21025084,0,384.8921468
2.02208E+13,726.9756164,0.210944761,0,377.1234726
2.02208E+13,729.5435278,0.211089102,0,366.7403962
2.02208E+13,764.3338492,0.210441167,0,353.5688632
2.02208E+13,774.9675115,0.208856878,0,337.8091182
2.02208E+13,778.531604,0.206307887,0,320.0243536
2.02208E+13,729.3520947,0.202885023,0,301.0814667
2.02208E+13,771.2692444,0.198787531,0,282.0501294
2.02208E+13,760.3072229,0.194299289,0,264.0721645
2.02208E+13,673.1189984,0.189754739,0,248.217586
2.02208E+13,679.5789082,0.185498622,0,235.3459624
2.02208E+13,682.3488169,0.181844338,0,225.9916217
